ID,split duration,dept
STT_MV0493,00:20:58.283,STT_MV
STT_MV0494,00:37:08.737,STT_MV
STT_MV0495,00:06:53.536,STT_MV
STT_MV0496,00:35:17.585,STT_MV
STT_MV0497,00:30:06.202,STT_MV
STT_MV0498,00:32:18.227,STT_MV
STT_MV0499,00:35:11.690,STT_MV
STT_MV0500,00:37:00.796,STT_MV
STT_MV0501,00:35:22.089,STT_MV
STT_MV0502,00:34:22.391,STT_MV
STT_MV0503,00:32:07.169,STT_MV
STT_MV0504,00:34:39.849,STT_MV
STT_MV0505,00:37:41.566,STT_MV
STT_MV0506,00:36:09.757,STT_MV
STT_MV0507,00:37:25.623,STT_MV
STT_MV0508,00:31:35.794,STT_MV
STT_MV0509,00:36:10.169,STT_MV
STT_MV0510,00:13:07.338,STT_MV
STT_MV0511,00:05:16.286,STT_MV
STT_MV0512,00:08:55.648,STT_MV
STT_MV0513,00:06:08.794,STT_MV
STT_MV0514,00:07:34.443,STT_MV
STT_MV0515,00:05:29.861,STT_MV
STT_MV0516,00:10:20.556,STT_MV
STT_MV0517,00:23:21.196,STT_MV
STT_MV0518,00:15:10.479,STT_MV
STT_MV0519,00:21:30.525,STT_MV
STT_MV0520,00:10:54.617,STT_MV
STT_MV0521,00:10:19.772,STT_MV
STT_MV0522,00:17:02.926,STT_MV
STT_MV0523,00:13:14.239,STT_MV
STT_MV0524,00:00:59.536,STT_MV
STT_MV0525,00:12:16.130,STT_MV
STT_MV0526,00:15:20.009,STT_MV
STT_MV0527,00:12:37.132,STT_MV
STT_MV0528,00:15:02.022,STT_MV
STT_MV0529,00:23:21.407,STT_MV
STT_MV0530,00:14:57.242,STT_MV
STT_MV0531,00:13:57.981,STT_MV
STT_MV0532,00:02:28.308,STT_MV
STT_MV0533,00:04:01.279,STT_MV
STT_MV0534,00:01:02.462,STT_MV
STT_MV0535,00:09:58.436,STT_MV
STT_MV0536,00:03:11.148,STT_MV
STT_MV0537,00:06:32.879,STT_MV
